first_name, last_name, phone, email, street, city, state, zip_code,probability
'Beatris','Joyner',NULL,'beatris.joyner@gmail.com','7463 Gonzales Rd. ','Spring Valley','NY',10977,0.543674883
'Mechelle','Chan',NULL,'mechelle.chan@gmail.com','458 Overlook Street ','Richmond Hill','NY',11418,0.15925162
'Earlean','Pena',NULL,'earlean.pena@yahoo.com','7698 Fulton St. ','Rome','NY',13440,0.735718078
'Katherin','Clark',NULL,'katherin.clark@yahoo.com','996 Iroquois Street ','Pittsford','NY',14534,0.315969186
'Chanel','May',NULL,'chanel.may@msn.com','806 Saxton Court ','Garden City','NY',11530,0.037869304
'Aaron','Knapp','(914) 402-4335','aaron.knapp@yahoo.com','807 Grandrose Ave. ','Yonkers','NY',10701,0.191516292
'Sindy','Anderson',NULL,'sindy.anderson@gmail.com','543 Halifax Ave. ','Pomona','CA',91768,0.329948593
'Sheree','Blanchard',NULL,'sheree.blanchard@gmail.com','41 Glenwood Ave. ','Queensbury','NY',12804,0.5720283
'Charlesetta','Soto',NULL,'charlesetta.soto@yahoo.com','25 South Colonial Drive ','Poughkeepsie','NY',12601,0.327648879
'Wendie','Nash','(805) 389-2549','wendie.nash@hotmail.com','9 South Road ','Oxnard','CA',93035,0.067424975
'Vernetta','Banks',NULL,'vernetta.banks@aol.com','7633 Albany St. ','Brooklyn','NY',11201,0.309539875
'Myrtle','Gardner',NULL,'myrtle.gardner@aol.com','303 Creekside Street ','Farmingdale','NY',11735,0.439724407
'Agustina','Lawrence',NULL,'agustina.lawrence@yahoo.com','9347 Delaware Ave. ','Brooklyn','NY',11201,0.278070188
'Trinidad','Chapman',NULL,'trinidad.chapman@aol.com','7371 Glen Eagles Street ','Ronkonkoma','NY',11779,0.359255424
'Kim','Clark',NULL,'kim.clark@msn.com','19 Liberty St. ','Merrick','NY',11566,0.304037891
'Annabelle','Hebert',NULL,'annabelle.hebert@aol.com','9745 Nicolls Lane ','Spring Valley','NY',10977,0.783665528
'Corine','Stuart',NULL,'corine.stuart@msn.com','5 Penn Street ','Clifton Park','NY',12065,0.456130654
'Kiesha','Bond',NULL,'kiesha.bond@aol.com','29 Marvon St. ','San Carlos','CA',94070,0.205341214
'Kenyetta','Mason',NULL,'kenyetta.mason@msn.com','98 Poplar Ave. ','Flushing','NY',11354,0.591431975
'Marcene','Curtis','(914) 361-6045','marcene.curtis@msn.com','7699 Illinois Lane ','Yonkers','NY',10701,0.539829485
'Sheila','Goodman',NULL,'sheila.goodman@msn.com','9586 Chestnut St. ','Uniondale','NY',11553,0.839197237
'Romeo','Steele',NULL,'romeo.steele@msn.com','162 Crescent Lane ','Port Jefferson Station','NY',11776,0.973756737
'Tam','Fisher','(507) 351-9375','tam.fisher@aol.com','8000 Woodsman Lane ','Rochester','NY',14606,0.513207501
'Gena','Owens',NULL,'gena.owens@gmail.com','43 Buckingham St. ','Desoto','TX',75115,0.19278313
'Phebe','Soto',NULL,'phebe.soto@hotmail.com','9239 Leatherwood Rd. ','South Ozone Park','NY',11420,0.502985993
'Leticia','Snyder',NULL,'leticia.snyder@yahoo.com','173 Lyme Dr. ','Pittsford','NY',14534,0.499585028
'Chantell','Bridges','(716) 941-6072','chantell.bridges@yahoo.com','8478 N. Wrangler Dr. ','Buffalo','NY',14215,0.298062953
'Ileana','Holt',NULL,'ileana.holt@msn.com','817 Adams St. ','Patchogue','NY',11772,0.64432592
'Nakisha','Clay',NULL,'nakisha.clay@gmail.com','8996 Beechwood Ave. ','Port Washington','NY',11050,0.410181304
'Cheryll','Snyder',NULL,'cheryll.snyder@yahoo.com','77 E. Liberty St. ','Brooklyn','NY',11201,0.57000784
'Consuela','Collier',NULL,'consuela.collier@msn.com','338 S. Holly Avenue ','North Tonawanda','NY',14120,0.39131257
'Aubrey','Durham',NULL,'aubrey.durham@aol.com','14 Foster Ave. ','Port Washington','NY',11050,0.345278829
'Nita','Guy',NULL,'nita.guy@hotmail.com','75 Academy Street ','Port Chester','NY',10573,0.74566687
'Carmina','Emerson',NULL,'carmina.emerson@hotmail.com','7137 Monroe Road ','Banning','CA',92220,0.97828788
'Georgeann','Rojas',NULL,'georgeann.rojas@msn.com','691 Devon Ave. ','Desoto','TX',75115,0.323873107
'Leslie','Higgins',NULL,'leslie.higgins@hotmail.com','805 Logan Ave. ','Saratoga Springs','NY',12866,0.560684149
'Emmaline','Huber',NULL,'emmaline.huber@gmail.com','7975 Harrison Rd. ','Mount Vernon','NY',10550,0.769456398
'Mercy','Brown',NULL,'mercy.brown@msn.com','8207 Central Street ','Hollis','NY',11423,0.603643964
'Jenell','Crosby','(631) 544-4772','jenell.crosby@hotmail.com','507 Fulton Street ','Brentwood','NY',11717,0.817051848
'Leila','Barr',NULL,'leila.barr@yahoo.com','120 Fremont Rd. ','Carmel','NY',10512,0.085593892
'Deandrea','Cox',NULL,'deandrea.cox@msn.com','617 Sycamore Street ','Huntington','NY',11743,0.346620366
'Shawnna','Frank',NULL,'shawnna.frank@hotmail.com','17 NW. Cottage Lane ','Woodside','NY',11377,0.06455472
'Brenton','Whitaker',NULL,'brenton.whitaker@gmail.com','25 Elmwood Rd. ','Niagara Falls','NY',14304,0.161656454
'Jaqueline','Cummings',NULL,'jaqueline.cummings@hotmail.com','478 Wrangler St. ','Huntington Station','NY',11746,0.427467805
'Yang','Giles',NULL,'yang.giles@gmail.com','25 Bridle Lane ','San Angelo','TX',76901,0.338704068
'Brigid','Sharp',NULL,'brigid.sharp@hotmail.com','495 Sleepy Hollow Court ','Santa Clara','CA',95050,0.466972945
'Karl','Stephens',NULL,'karl.stephens@gmail.com','208 Thatcher Rd. ','Rockville Centre','NY',11570,0.736058789
'Elvina','Gates',NULL,'elvina.gates@hotmail.com','112 Smith St. ','Pleasanton','CA',94566,0.366400818
'Carlie','Terrell','(914) 517-8036','carlie.terrell@yahoo.com','7437 Snake Hill Road ','Yonkers','NY',10701,0.494323383
'Donovan','Cantrell','(510) 624-3824','donovan.cantrell@msn.com','601 Winchester Dr. ','Oakland','CA',94603,0.087838882
'Alden','Atkinson',NULL,'alden.atkinson@gmail.com','46 Valley St. ','Shirley','NY',11967,0.593168999
'Carissa','Cross',NULL,'carissa.cross@yahoo.com','9335 West Main Dr. ','Huntington Station','NY',11746,0.322692428
'Joy','Underwood',NULL,'joy.underwood@gmail.com','7297 Armstrong Dr. ','Apple Valley','CA',92307,0.129674606
'Geraldine','O''donnell',NULL,'geraldine.o''donnell@hotmail.com','8241 Lookout Rd. ','Flushing','NY',11354,0.866112393
'Bronwyn','Vargas',NULL,'bronwyn.vargas@msn.com','35 James Street ','New Windsor','NY',12553,0.960609909
'Abram','Copeland',NULL,'abram.copeland@gmail.com','9782 Indian Spring Lane ','Harlingen','TX',78552,0.729310591
'Mellisa','Griffin',NULL,'mellisa.griffin@msn.com','49 Alton Circle ','Los Banos','CA',93635,0.064920508
'Qiana','Jackson',NULL,'qiana.jackson@gmail.com','56 Galvin Street ','East Northport','NY',11731,0.444250694
'Magali','Dixon','(248) 279-5331','magali.dixon@msn.com','815 Del Monte Court ','Troy','NY',12180,0.677816025
'Zulema','Clemons','(510) 565-8496','zulema.clemons@aol.com','75 W. Howard St. ','Oakland','CA',94603,0.989920632
'Carina','Lynch',NULL,'carina.lynch@gmail.com','64 Jennings Road ','Wappingers Falls','NY',12590,0.031900878
'Jesus','Burch',NULL,'jesus.burch@hotmail.com','7024 Squaw Creek Street ','Desoto','TX',75115,0.668616263
'Selene','Vega',NULL,'selene.vega@gmail.com','11 Sierra St. ','Campbell','CA',95008,0.615348238
'Jong','Guthrie',NULL,'jong.guthrie@hotmail.com','889 Leatherwood Drive ','Bethpage','NY',11714,0.444041418
'Lise','Hebert',NULL,'lise.hebert@gmail.com','140 East Broad Lane ','Vista','CA',92083,0.866995974
'Joshua','Berg',NULL,'joshua.berg@hotmail.com','16 East St. ','Ossining','NY',10562,0.451368921
'Georgina','Gonzales',NULL,'georgina.gonzales@yahoo.com','307 Chapel St. ','Endicott','NY',13760,0.016008962
'Rudolph','Velez',NULL,'rudolph.velez@yahoo.com','9397 Pleasant Drive ','Mount Vernon','NY',10550,0.779616043
'Luke','Kramer',NULL,'luke.kramer@hotmail.com','7955 Delaware Drive ','Bethpage','NY',11714,0.361710361
'Edgar','Quinn',NULL,'edgar.quinn@aol.com','556 Dogwood Ave. ','Harlingen','TX',78552,0.939605166
'Tara','Maynard',NULL,'tara.maynard@hotmail.com','9375 Fordham Street ','Lindenhurst','NY',11757,0.292919264
'Bella','Perez',NULL,'bella.perez@msn.com','43 Green Lake Street ','Duarte','CA',91010,0.794247453
'Nathaniel','Davidson',NULL,'nathaniel.davidson@hotmail.com','7476 Henry Smith Street ','Rome','NY',13440,0.002460912
'Chauncey','Donaldson',NULL,'chauncey.donaldson@aol.com','7412 Golf Ave. ','Franklin Square','NY',11010,0.246989601
'Heide','Reed',NULL,'heide.reed@yahoo.com','9174 Coffee Drive ','Floral Park','NY',11001,0.237848854
'Trang','Hardin',NULL,'trang.hardin@yahoo.com','9255 Myers Drive ','Depew','NY',14043,0.185926595
'Gabriela','Warren','(562) 986-2247','gabriela.warren@aol.com','9947 Brewery Ave. ','Long Beach','NY',11561,0.220691567
'Dale','Rasmussen',NULL,'dale.rasmussen@aol.com','8590 Adams Street ','Kingston','NY',12401,0.241575108
'Tammie','Cherry',NULL,'tammie.cherry@hotmail.com','791 Wakehurst Dr. ','Massapequa','NY',11758,0.870623036
'Bethany','Herring',NULL,'bethany.herring@yahoo.com','7563 High Point Street ','Port Jefferson Station','NY',11776,0.314326382
'Barbra','Dickerson',NULL,'barbra.dickerson@gmail.com','8424 E. Rockcrest Dr. ','Ridgecrest','CA',93555,0.46937851
'Neoma','Daugherty',NULL,'neoma.daugherty@gmail.com','80 Spring Street ','Mount Vernon','NY',10550,0.444589684
'Nanette','Roman',NULL,'nanette.roman@yahoo.com','8254 North Riverview Street ','Glendora','CA',91740,0.934136925
'Adriene','Rollins',NULL,'adriene.rollins@msn.com','55 Cambridge Street ','Plainview','NY',11803,0.237131083
'Susannah','Fields',NULL,'susannah.fields@hotmail.com','17 Railroad Street ','Far Rockaway','NY',11691,0.756328281
'Dung','Reid',NULL,'dung.reid@msn.com','468 West Washington Ave. ','Canyon Country','CA',91387,0.688558223
'Ben','Stone',NULL,'ben.stone@gmail.com','8855 University St. ','Ithaca','NY',14850,0.891473245
'Nubia','Anderson',NULL,'nubia.anderson@aol.com','584 NW. Hilldale Drive ','Ronkonkoma','NY',11779,0.964619404
'Rosamaria','Meyer',NULL,'rosamaria.meyer@yahoo.com','446 Elizabeth St. ','Webster','NY',14580,0.44742481
'Todd','Waters',NULL,'todd.waters@yahoo.com','92 Cedar Swamp Street ','Bay Shore','NY',11706,0.837282989
'Kimbery','Nieves',NULL,'kimbery.nieves@msn.com','768 Roehampton St. ','San Carlos','CA',94070,0.936494737
'Phuong','Wolf',NULL,'phuong.wolf@yahoo.com','7765 N. Annadale Dr. ','Schenectady','NY',12302,0.710937263
'Adelaida','Hancock',NULL,'adelaida.hancock@aol.com','669 S. Gartner Street ','San Pablo','CA',94806,0.520335578
'Brianne','Hays',NULL,'brianne.hays@gmail.com','88 Tailwater Ave. ','San Pablo','CA',94806,0.163596807
'Rufina','Chandler',NULL,'rufina.chandler@aol.com','7985 Alderwood Street ','New Hyde Park','NY',11040,0.72737981
'Devin','Velazquez','(631) 254-8497','devin.velazquez@aol.com','61 Redwood St. ','Brentwood','NY',11717,0.754094529
'Bonita','Marshall',NULL,'bonita.marshall@msn.com','48 Bald Hill Drive ','Endicott','NY',13760,0.875215076
'Myrl','Gay',NULL,'myrl.gay@hotmail.com','8708 Taylor Lane ','Garland','TX',75043,0.307172214
'Earline','Gordon',NULL,'earline.gordon@gmail.com','81 Railroad Drive ','Ronkonkoma','NY',11779,0.624487267
'Sung','Chambers',NULL,'sung.chambers@gmail.com','369 N. Virginia Street ','Kingston','NY',12401,0.675577206
'Gustavo','Gamble',NULL,'gustavo.gamble@msn.com','8054 W. Meadowbrook Street ','Port Washington','NY',11050,0.214197653
'Ciera','Webb',NULL,'ciera.webb@yahoo.com','958 Anderson Ave. ','Orchard Park','NY',14127,0.957777324
'Roy','Chan',NULL,'roy.chan@hotmail.com','7578 Middle River St. ','Pomona','CA',91768,0.04212707
'Houston','Vasquez',NULL,'houston.vasquez@msn.com','845 Aspen Street ','Fullerton','CA',92831,0.956733347
'Cheree','Hale',NULL,'cheree.hale@yahoo.com','95 Lyme Avenue ','Oswego','NY',13126,0.439106663
'Odette','Moses',NULL,'odette.moses@gmail.com','899 Overlook Lane ','Newburgh','NY',12550,0.218948099
'Lenita','Bonner',NULL,'lenita.bonner@aol.com','7286 Swanson Drive ','Los Banos','CA',93635,0.874242178
'Shona','Mcmillan',NULL,'shona.mcmillan@msn.com','57 West Maple Dr. ','Apple Valley','CA',92307,0.545449008
'Piedad','Irwin',NULL,'piedad.irwin@hotmail.com','581 Garden St. ','Coram','NY',11727,0.778211362
'Loan','Graham',NULL,'loan.graham@yahoo.com','57 Glen Eagles St. ','Jackson Heights','NY',11372,0.551179083
'Stan','Saunders',NULL,'stan.saunders@yahoo.com','407 Essex Dr. ','Canandaigua','NY',14424,0.710487364
'Jackeline','Colon',NULL,'jackeline.colon@msn.com','9916 Cedarwood Drive ','Wappingers Falls','NY',12590,0.349881043
'Marlen','Dawson',NULL,'marlen.dawson@msn.com','67 Oak Valley Street ','Woodside','NY',11377,0.466887092
'Alexis','Mack','(845) 707-6088','alexis.mack@aol.com','7767 Sutor Ave. ','New City','NY',10956,0.448689916
'Mica','Barry',NULL,'mica.barry@yahoo.com','3 SE. Sugar St. ','Hopewell Junction','NY',12533,0.765742201
'Shanice','Spears',NULL,'shanice.spears@msn.com','5 Piper Ave. ','Brooklyn','NY',11201,0.644283739
'Garth','Huff',NULL,'garth.huff@yahoo.com','794 East University St. ','Glendora','CA',91740,0.414337023
'Dione','Pratt',NULL,'dione.pratt@msn.com','864 Winding Way St. ','Pleasanton','CA',94566,0.627725467
'Victor','Pittman',NULL,'victor.pittman@aol.com','9294 Devon Dr. ','Astoria','NY',11102,0.845113788
'Allie','Conley',NULL,'allie.conley@msn.com','96 High Point Road ','Lawndale','CA',90260,0.096856564
'Shanelle','Anderson',NULL,'shanelle.anderson@yahoo.com','646 Surrey Street ','Bethpage','NY',11714,0.58320892
'Minnie','Compton',NULL,'minnie.compton@gmail.com','185 Hudson Street ','South Richmond Hill','NY',11419,0.69101815
'Shiloh','Bates',NULL,'shiloh.bates@msn.com','15 Wellington Dr. ','Monsey','NY',10952,0.182801999
'Lakenya','Oliver',NULL,'lakenya.oliver@yahoo.com','82 Bayport Court ','San Lorenzo','CA',94580,0.899093974
'Sally','Kinney',NULL,'sally.kinney@msn.com','7565 High Dr. ','Floral Park','NY',11001,0.612293365
'Edith','Davenport',NULL,'edith.davenport@gmail.com','685 Alton Road ','Ontario','CA',91762,0.651208555
'Alline','Beasley',NULL,'alline.beasley@yahoo.com','8704 NE. Olive Ave. ','North Tonawanda','NY',14120,0.501275979
'Travis','Whitley',NULL,'travis.whitley@aol.com','60 Euclid Ave. ','Saint Albans','NY',11412,0.508587091
'Vanessa','West',NULL,'vanessa.west@gmail.com','34 Prairie Lane ','New Rochelle','NY',10801,0.187383337
'Trudy','Riddle',NULL,'trudy.riddle@aol.com','8943 Johnson Street ','Schenectady','NY',12302,0.63019122
'Shauna','Edwards',NULL,'shauna.edwards@msn.com','8 Dogwood Ave. ','Yorktown Heights','NY',10598,0.967119756
'Clorinda','Donovan',NULL,'clorinda.donovan@msn.com','9690 E. Morris Ave. ','Jamestown','NY',14701,0.92676459
'Raven','Curtis',NULL,'raven.curtis@aol.com','18 Summit Lane ','Lawndale','CA',90260,0.361323501
'Verda','Gilbert',NULL,'verda.gilbert@gmail.com','54 Hillcrest Drive ','East Northport','NY',11731,0.887424945
'Renay','Atkins',NULL,'renay.atkins@aol.com','7146 Leeton Ridge Ave. ','Woodside','NY',11377,0.287637837
'Tama','Berg',NULL,'tama.berg@hotmail.com','3 Cardinal Avenue ','Hollis','NY',11423,0.193714169
'Dalia','Carson','(507) 186-2004','dalia.carson@aol.com','7175 Galvin St. ','Rochester','NY',14606,0.680070116
'America','Swanson',NULL,'america.swanson@msn.com','83 South Arlington Lane ','Webster','NY',14580,0.017998747
'Cinda','Rocha',NULL,'cinda.rocha@hotmail.com','926 North Oklahoma Dr. ','Los Banos','CA',93635,0.199254067
'Shea','Howell',NULL,'shea.howell@msn.com','67 Arch Rd. ','South El Monte','CA',91733,0.544860936
'Kimberli','Cline',NULL,'kimberli.cline@yahoo.com','7115 Stonybrook Court ','Centereach','NY',11720,0.086920336
'Emanuel','Mckee',NULL,'emanuel.mckee@yahoo.com','9411 Lake Dr. ','Schenectady','NY',12302,0.991072854
'Whitley','Cannon',NULL,'whitley.cannon@msn.com','614 High Point Lane ','Coram','NY',11727,0.241059061
'Tereasa','Bird',NULL,'tereasa.bird@aol.com','7526 Vine Drive ','Ronkonkoma','NY',11779,0.332185364
'Dante','Grimes',NULL,'dante.grimes@yahoo.com','23 Shore St. ','Duarte','CA',91010,0.958731999
'Joeann','Garrison',NULL,'joeann.garrison@yahoo.com','1 Harrison St. ','Ontario','CA',91762,0.682109219
'Omega','Johnston',NULL,'omega.johnston@gmail.com','9935 Tarkiln Hill St. ','Canyon Country','CA',91387,0.745383999
'Conrad','Mueller',NULL,'conrad.mueller@yahoo.com','3 Myrtle St. ','Massapequa','NY',11758,0.061913179
'Glady','Wells',NULL,'glady.wells@gmail.com','627 Ramblewood Ave. ','Syosset','NY',11791,0.059820221
'Tisha','Petty','(210) 851-3122','tisha.petty@msn.com','9083 Lake View Ave. ','San Antonio','TX',78213,0.645410493
'Claris','Santiago',NULL,'claris.santiago@msn.com','763 Mountainview Dr. ','Newburgh','NY',12550,0.009429825
'Obdulia','Barber',NULL,'obdulia.barber@gmail.com','878 Lexington Rd. ','Newburgh','NY',12550,0.224413537
'Shantel','Gregory',NULL,'shantel.gregory@yahoo.com','7722 Second Lane ','West Islip','NY',11795,0.579146153
'Ai','Forbes',NULL,'ai.forbes@yahoo.com','254 Central St. ','Franklin Square','NY',11010,0.488610229
'Ebony','Cotton',NULL,'ebony.cotton@yahoo.com','8979 Miller St. ','West Babylon','NY',11704,0.248550732
'Arla','Ellis',NULL,'arla.ellis@yahoo.com','127 Crescent Ave. ','Utica','NY',13501,0.393666656
'Magdalena','Sherman',NULL,'magdalena.sherman@gmail.com','176 Sunbeam St. ','Oswego','NY',13126,0.13302382
'Tarra','Guerrero',NULL,'tarra.guerrero@aol.com','10 Baker St. ','Auburn','NY',13021,0.818401495
'Consuela','Romero',NULL,'consuela.romero@hotmail.com','54 Elm Court ','Monroe','NY',10950,0.990932612
'Cindie','Franklin',NULL,'cindie.franklin@yahoo.com','7249 Franklin St. ','Lawndale','CA',90260,0.270220746
'Sharyn','Brewer',NULL,'sharyn.brewer@aol.com','70 Columbia Ave. ','Hollis','NY',11423,0.62506162
'Karren','Stevenson',NULL,'karren.stevenson@aol.com','155 Old York St. ','San Carlos','CA',94070,0.172049421
'Divina','Reeves',NULL,'divina.reeves@hotmail.com','767 Bradford Dr. ','Newburgh','NY',12550,0.160740447
'Novella','Ross',NULL,'novella.ross@gmail.com','9418 Acacia Drive ','Glendora','CA',91740,0.789288835
'Omega','Huff',NULL,'omega.huff@aol.com','63 Devon St. ','Santa Monica','CA',90403,0.380330632
'Ashleigh','Finch',NULL,'ashleigh.finch@yahoo.com','82 Hudson Court ','Newburgh','NY',12550,0.046095803
'Corina','Lynch',NULL,'corina.lynch@msn.com','44 Sunbeam Dr. ','Rosedale','NY',11422,0.026431931
'Joe','Melton',NULL,'joe.melton@gmail.com','8998 Hartford Street ','New Windsor','NY',12553,0.451574433
'Bernetta','Summers',NULL,'bernetta.summers@aol.com','1 Young Ave. ','Longview','TX',75604,0.396242099
'Inez','Snider',NULL,'inez.snider@gmail.com','837 Catherine Lane ','Ronkonkoma','NY',11779,0.720819489
'Neida','King','(442) 778-1121','neida.king@aol.com','137 Bohemia St. ','Oceanside','NY',11572,0.954184602
'Tona','Velasquez',NULL,'tona.velasquez@msn.com','9166 Trout St. ','Whitestone','NY',11357,0.342285487
'Rozanne','Reyes',NULL,'rozanne.reyes@aol.com','11 W. Surrey Drive ','Garden City','NY',11530,0.912183493
'Lekisha','Pope',NULL,'lekisha.pope@msn.com','390 Livingston Avenue ','Freeport','NY',11520,0.783206267
'Jama','Rodriquez',NULL,'jama.rodriquez@msn.com','681 Smith Dr. ','Upland','CA',91784,0.983546416
'Eloisa','Tucker',NULL,'eloisa.tucker@hotmail.com','7268 Leatherwood Ave. ','Howard Beach','NY',11414,0.212329248
'Arie','Hunter',NULL,'arie.hunter@msn.com','66 Old State Rd. ','Flushing','NY',11354,0.597009442
'Sanora','Webster','(424) 464-7290','sanora.webster@msn.com','74 Beach St. ','Los Angeles','CA',90008,0.839718476
'Kate','Barber',NULL,'kate.barber@hotmail.com','46 W. Oak Valley Ave. ','Saratoga Springs','NY',12866,0.901066037
'Yvone','Guerrero',NULL,'yvone.guerrero@aol.com','8548 Jackson Ave. ','Merrick','NY',11566,0.88947133
'Kami','Rios',NULL,'kami.rios@yahoo.com','8400 8th Dr. ','Encino','CA',91316,0.57640984
'Annett','Rush',NULL,'annett.rush@hotmail.com','758 Fordham Lane ','Rosedale','NY',11422,0.51811483
'Carman','Hardy',NULL,'carman.hardy@yahoo.com','800 Whitemarsh St. ','Jamestown','NY',14701,0.297041471
'Dorothea','Miranda',NULL,'dorothea.miranda@aol.com','7882 Parker St. ','Upland','CA',91784,0.423922194
'Agatha','Daniels',NULL,'agatha.daniels@yahoo.com','125 Canal St. ','South El Monte','CA',91733,0.206691343
'Alexandria','Zamora',NULL,'alexandria.zamora@yahoo.com','95 Cherry Circle ','Schenectady','NY',12302,0.17965876
'Thad','Gilliam',NULL,'thad.gilliam@hotmail.com','8844 Gonzales Court ','Levittown','NY',11756,0.846076256
'Inger','Jennings',NULL,'inger.jennings@yahoo.com','38 NW. Shore Lane ','Patchogue','NY',11772,0.626100044
'Karren','Lamb','(559) 628-2239','karren.lamb@aol.com','35 N. Chapel St. ','Fresno','CA',93706,0.013248472
'Noble','Glover',NULL,'noble.glover@gmail.com','728 W. Rocky River Street ','Orchard Park','NY',14127,0.615327151
'Octavia','Donaldson',NULL,'octavia.donaldson@hotmail.com','8095 Wayne Ave. ','Levittown','NY',11756,0.469706003
'Latashia','Travis',NULL,'latashia.travis@yahoo.com','7877 King Rd. ','Upland','CA',91784,0.500667784
'Destiny','Goodman',NULL,'destiny.goodman@msn.com','29 Smoky Hollow St. ','Westbury','NY',11590,0.603951962
'Christiana','Gross',NULL,'christiana.gross@yahoo.com','645 North Richardson Road ','Orchard Park','NY',14127,0.025936413
'Nestor','Haynes','(281) 969-4579','nestor.haynes@msn.com','27 Nut Swamp Street ','Houston','TX',77016,0.583865306
'Grisel','Maynard',NULL,'grisel.maynard@msn.com','353 North Arch St. ','Ballston Spa','NY',12020,0.701353533
'Shenna','Espinoza',NULL,'shenna.espinoza@gmail.com','202 North George Street ','Queensbury','NY',12804,0.889203192
'Trena','Rogers',NULL,'trena.rogers@aol.com','502 Sherwood St. ','Campbell','CA',95008,0.347885316
'Lucile','Manning',NULL,'lucile.manning@yahoo.com','511 Livingston Lane ','Campbell','CA',95008,0.794040395
'Veronique','Fulton',NULL,'veronique.fulton@yahoo.com','81 Hilldale Ave. ','Ballston Spa','NY',12020,0.053808861
'Starr','Schneider',NULL,'starr.schneider@aol.com','77 Mulberry Street ','Shirley','NY',11967,0.072915382
'Rona','Rojas','(408) 611-3553','rona.rojas@gmail.com','815 Riverview St. ','San Jose','CA',95127,0.590696517
'Pandora','Estes',NULL,'pandora.estes@aol.com','228 Shadow Brook Drive ','New Hyde Park','NY',11040,0.562846736
'Renna','Williams',NULL,'renna.williams@hotmail.com','7398 SW. Glen Ridge Road ','South Ozone Park','NY',11420,0.091696902
'Lanora','Robbins',NULL,'lanora.robbins@hotmail.com','31 W. Maiden Lane ','West Babylon','NY',11704,0.341783866
'Juliane','Dillard',NULL,'juliane.dillard@aol.com','63 Birchwood Court ','Glendora','CA',91740,0.740008419
'Carlena','Salinas',NULL,'carlena.salinas@gmail.com','1 Wagon Street ','Jamaica','NY',11432,0.651179777
'Kimberley','Reynolds',NULL,'kimberley.reynolds@aol.com','8475 Homewood Street ','Port Washington','NY',11050,0.454234137
'Johana','Jacobson','(507) 407-9384','johana.jacobson@gmail.com','29 San Juan St. ','Rochester','NY',14606,0.955130316
'Enoch','Rosario','(559) 329-7615','enoch.rosario@hotmail.com','186 Arlington St. ','Fresno','CA',93706,0.082837558
'Dorine','Thornton',NULL,'dorine.thornton@gmail.com','8730 N. Atlantic Street ','Sunnyside','NY',11104,0.26306136
'Eliz','Lynch',NULL,'eliz.lynch@hotmail.com','717 West Deerfield Ave. ','Uniondale','NY',11553,0.271630004
'Mercedez','Brooks',NULL,'mercedez.brooks@hotmail.com','7483 Ann St. ','Duarte','CA',91010,0.921337174
'Wynona','Douglas',NULL,'wynona.douglas@msn.com','6 Country Ave. ','Harlingen','TX',78552,0.689532073
'Desire','Mcgowan','(661) 800-8091','desire.mcgowan@msn.com','942 North Ohio Road ','Bakersfield','CA',93306,0.805452902
'Elmo','Sweeney',NULL,'elmo.sweeney@yahoo.com','43 Arch Ave. ','San Carlos','CA',94070,0.333728548
'Kenton','Hughes',NULL,'kenton.hughes@gmail.com','632 Sleepy Hollow Drive ','Canandaigua','NY',14424,0.617566551
'Cesar','Wilkins','(619) 685-5786','cesar.wilkins@hotmail.com','7 Inverness St. ','San Diego','CA',92111,0.982230358
'Phylicia','Stout',NULL,'phylicia.stout@aol.com','8842 Littleton Lane ','Canandaigua','NY',14424,0.208075509
'Nanette','Harris',NULL,'nanette.harris@hotmail.com','26 Pin Oak Lane ','East Meadow','NY',11554,0.049799258
'Ulrike','Chan',NULL,'ulrike.chan@aol.com','7949 Lancaster St. ','Port Chester','NY',10573,0.596184833
'Genoveva','Lloyd',NULL,'genoveva.lloyd@aol.com','706 Devonshire St. ','Bayside','NY',11361,0.768880768
'Sheryl','Chase',NULL,'sheryl.chase@gmail.com','388 Cedar Avenue ','Floral Park','NY',11001,0.332387461
'Trista','Lambert',NULL,'trista.lambert@gmail.com','79 River Street ','Fairport','NY',14450,0.959700494
'Vivian','Deleon',NULL,'vivian.deleon@msn.com','9925 Hamilton Street ','Jamaica','NY',11432,0.760680076
'Genny','Fields',NULL,'genny.fields@msn.com','9145 San Juan Dr. ','Amityville','NY',11701,0.069293576
'Eliseo','Knight',NULL,'eliseo.knight@msn.com','693 Holly Street ','Woodhaven','NY',11421,0.253439835
'Delma','Bailey','(657) 454-8493','delma.bailey@gmail.com','9883 West King Lane ','Anaheim','CA',92806,0.59709661
'Dewayne','Herring',NULL,'dewayne.herring@aol.com','9015 Willow Lane ','Webster','NY',14580,0.421541759
'Nevada','Hood',NULL,'nevada.hood@aol.com','515 Bank Rd. ','Hopewell Junction','NY',12533,0.986408553
'Angelika','Perry',NULL,'angelika.perry@msn.com','7684 South Branch Drive ','Canandaigua','NY',14424,0.990178618
'Shayla','Hart',NULL,'shayla.hart@msn.com','9092 Aspen St. ','Woodhaven','NY',11421,0.161974494
'Willetta','Murphy',NULL,'willetta.murphy@msn.com','436 Devonshire Street ','East Elmhurst','NY',11369,0.880927885
'Sandee','Alvarado',NULL,'sandee.alvarado@aol.com','69 Bowman Street ','Depew','NY',14043,0.190496133
'Mila','Moody','(248) 234-5902','mila.moody@gmail.com','675 Williams St. ','Troy','NY',12180,0.570691452
